OBJECTID,Shape,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,City,Shape_Length,Shape_Area
571,,26,163,534600,2,261635346002,Block Group 2,G5030,S,238364,0,+42.3555300,-083.1480437,Detroit,7224.768574,2565475.467
572,,26,163,534600,1,261635346001,Block Group 1,G5030,S,212051,0,+42.3555881,-083.1446475,Detroit,7013.89092,2282263.453
573,,26,163,534500,2,261635345002,Block Group 2,G5030,S,873777,0,+42.3648500,-083.1464351,Detroit,15428.70747,9404347.122
574,,26,163,534500,1,261635345001,Block Group 1,G5030,S,343463,0,+42.3662646,-083.1420416,Detroit,9751.956338,3696666.913
575,,26,163,522400,2,261635224002,Block Group 2,G5030,S,394983,0,+42.3590137,-083.0808344,Detroit,9925.922527,4251125.254
576,,26,163,522300,1,261635223001,Block Group 1,G5030,S,676373,0,+42.3545407,-083.0932539,Detroit,12900.88629,7279756.198
577,,26,163,522200,2,261635222002,Block Group 2,G5030,S,173525,0,+42.3523511,-083.1088089,Detroit,5760.299417,1867629.93
578,,26,163,522100,1,261635221001,Block Group 1,G5030,S,524246,0,+42.3420729,-083.1036318,Detroit,12052.92463,5642403.189
579,,26,163,521900,3,261635219003,Block Group 3,G5030,S,891639,0,+42.3507596,-083.0844870,Detroit,15103.80956,9596571.086
580,,26,163,521500,2,261635215002,Block Group 2,G5030,S,443334,0,+42.3351018,-083.0843298,Detroit,10272.77815,4771555.244
581,,26,163,520700,2,261635207002,Block Group 2,G5030,S,173775,0,+42.3334457,-083.0506835,Detroit,5633.720882,1870326.66
582,,26,163,522500,3,261635225003,Block Group 3,G5030,S,220513,0,+42.3403109,-083.0567636,Detroit,6568.163635,2373373.219
583,,26,163,522500,2,261635225002,Block Group 2,G5030,S,239532,0,+42.3440468,-083.0590679,Detroit,6574.510329,2578048.485
584,,26,163,522500,1,261635225001,Block Group 1,G5030,S,474631,0,+42.3400508,-083.0633204,Detroit,9793.389207,5108398.537
585,,26,163,520300,2,261635203002,Block Group 2,G5030,S,216364,0,+42.3477294,-083.0614911,Detroit,6048.441513,2328710.869
586,,26,163,520300,1,261635203001,Block Group 1,G5030,S,234753,0,+42.3516855,-083.0638784,Detroit,6372.744191,2526623.798
587,,26,163,520200,1,261635202001,Block Group 1,G5030,S,218267,0,+42.3541370,-083.0682606,Detroit,7206.283337,2349192.535
588,,26,163,518600,2,261635186002,Block Group 2,G5030,S,352694,0,+42.3623400,-083.0284242,Detroit,8665.233157,3795987.495
589,,26,163,518600,1,261635186001,Block Group 1,G5030,S,388908,0,+42.3668905,-083.0303763,Detroit,8324.518992,4185748.737
590,,26,163,518400,2,261635184002,Block Group 2,G5030,S,234195,0,+42.3686831,-083.0397074,Detroit,6364.628981,2520590.641
591,,26,163,508000,2,261635080002,Block Group 2,G5030,S,1246135,0,+42.4413496,-083.1149245,Detroit,16458.34903,13411664.09
592,,26,163,501100,5,261635011005,Block Group 5,G5030,S,248838,0,+42.4180613,-082.9616161,Detroit,6404.604657,2678173.169
593,,26,163,501300,5,261635013005,Block Group 5,G5030,S,397189,0,+42.4060603,-082.9485349,Detroit,8460.961694,4274859.528
594,,26,163,985900,1,261639859001,Block Group 1,G5030,S,625321,0,+42.3662243,-083.0526570,Detroit,10687.39124,6730219.604
595,,26,163,525800,1,261635258001,Block Group 1,G5030,S,238484,0,+42.3325152,-083.1324678,Detroit,7359.307547,2566813.773
596,,26,163,516700,2,261635167002,Block Group 2,G5030,S,223263,0,+42.3442292,-083.0226889,Detroit,6315.188076,2402962.08
597,,26,163,527300,2,261635273002,Block Group 2,G5030,S,574686,0,+42.3443611,-083.1208392,Detroit,11981.61107,6185317.396
598,,26,163,527200,2,261635272002,Block Group 2,G5030,S,270096,0,+42.3505628,-083.1241365,Detroit,8115.299708,2907005.767
599,,26,163,542600,2,261635426002,Block Group 2,G5030,S,347321,0,+42.3849794,-083.2123348,Detroit,9771.972609,3738130.709
600,,26,163,543700,2,261635437002,Block Group 2,G5030,S,428460,0,+42.3909650,-083.2419021,Detroit,8758.452922,4611414.431
601,,26,163,545400,1,261635454001,Block Group 1,G5030,S,1305955,0,+42.3543681,-083.2066365,Detroit,15934.57589,14055827.39
602,,26,163,545700,1,261635457001,Block Group 1,G5030,S,526415,0,+42.3331814,-083.2292187,Detroit,13157.78002,5665752.384
603,,26,163,541800,1,261635418001,Block Group 1,G5030,S,646878,0,+42.4323754,-083.2826190,Detroit,10493.17671,6962090.518
604,,26,163,541700,2,261635417002,Block Group 2,G5030,S,601741,0,+42.4337910,-083.2748450,Detroit,13948.12395,6476285.824
605,,26,163,541700,1,261635417001,Block Group 1,G5030,S,677955,0,+42.4382123,-083.2716942,Detroit,15650.9266,7296516.652
606,,26,163,541500,3,261635415003,Block Group 3,G5030,S,239990,0,+42.4327141,-083.2661620,Detroit,7176.020027,2582909.565
607,,26,163,541500,2,261635415002,Block Group 2,G5030,S,386275,0,+42.4327270,-083.2613744,Detroit,8421.519809,4157316.842
608,,26,163,541500,1,261635415001,Block Group 1,G5030,S,152419,0,+42.4418952,-083.2617305,Detroit,7082.948127,1640417.737
609,,26,163,541400,3,261635414003,Block Group 3,G5030,S,599264,0,+42.4255575,-083.2718244,Detroit,10948.0895,6449624.361
610,,26,163,541400,2,261635414002,Block Group 2,G5030,S,894836,0,+42.4238169,-083.2624554,Detroit,13261.47121,9630801.873
611,,26,163,541400,1,261635414001,Block Group 1,G5030,S,1036697,3272,+42.4182283,-083.2688119,Detroit,15649.47708,11192805.94
612,,26,163,541300,2,261635413002,Block Group 2,G5030,S,470539,0,+42.4240699,-083.2800486,Detroit,9869.537889,5064230.5
613,,26,163,541300,1,261635413001,Block Group 1,G5030,S,431956,0,+42.4168204,-083.2819432,Detroit,8805.560818,4648993.959
614,,26,163,541200,4,261635412004,Block Group 4,G5030,S,204983,0,+42.4219138,-083.2556623,Detroit,5989.69225,2206149.974
615,,26,163,541200,3,261635412003,Block Group 3,G5030,S,214984,0,+42.4172132,-083.2552886,Detroit,6148.414181,2313798.434
616,,26,163,541200,2,261635412002,Block Group 2,G5030,S,325305,0,+42.4195648,-083.2511348,Detroit,8866.980424,3501138.042
617,,26,163,501700,1,261635017001,Block Group 1,G5030,S,559997,0,+42.4018067,-082.9241218,Detroit,11397.1935,6027136.622
618,,26,163,501600,2,261635016002,Block Group 2,G5030,S,593148,0,+42.4153733,-082.9154935,Detroit,11715.94426,6383880.702
619,,26,163,501600,1,261635016001,Block Group 1,G5030,S,619979,0,+42.4105594,-082.9257832,Detroit,10700.71263,6672712.656
620,,26,163,501500,4,261635015004,Block Group 4,G5030,S,348985,0,+42.4186153,-082.9200679,Detroit,9737.044381,3756015.763
621,,26,163,501500,1,261635015001,Block Group 1,G5030,S,279273,0,+42.4175158,-082.9257760,Detroit,7481.501408,3005756.318
622,,26,163,501500,2,261635015002,Block Group 2,G5030,S,117768,0,+42.4215921,-082.9293320,Detroit,7036.008333,1267495.678
623,,26,163,501500,3,261635015003,Block Group 3,G5030,S,294215,0,+42.4226840,-082.9240455,Detroit,7792.343585,3166551.6
624,,26,163,501400,1,261635014001,Block Group 1,G5030,S,252451,0,+42.4081933,-082.9407718,Detroit,6755.936071,2717055.495
625,,26,163,501400,3,261635014003,Block Group 3,G5030,S,338879,0,+42.4052023,-082.9371469,Detroit,9391.369231,3647287.768
626,,26,163,501400,2,261635014002,Block Group 2,G5030,S,237523,0,+42.4094136,-082.9346757,Detroit,6541.733127,2556396.029
627,,26,163,501300,1,261635013001,Block Group 1,G5030,S,206304,0,+42.4040984,-082.9547084,Detroit,7409.849161,2220418.997
628,,26,163,501300,4,261635013004,Block Group 4,G5030,S,195396,0,+42.4012459,-082.9562794,Detroit,7571.400345,2103003.165
629,,26,163,501300,2,261635013002,Block Group 2,G5030,S,219093,0,+42.4004660,-082.9507323,Detroit,6196.688909,2358055.133
630,,26,163,501300,3,261635013003,Block Group 3,G5030,S,217326,0,+42.4025928,-082.9449283,Detroit,6168.611346,2339045.062
631,,26,163,501200,2,261635012002,Block Group 2,G5030,S,247399,0,+42.4131177,-082.9523880,Detroit,6878.322205,2662706.213
632,,26,163,501100,4,261635011004,Block Group 4,G5030,S,249741,0,+42.4124321,-082.9628974,Detroit,7706.986504,2687903.324
633,,26,163,501100,2,261635011002,Block Group 2,G5030,S,231987,0,+42.4116596,-082.9588089,Detroit,6848.305827,2496837.335
634,,26,163,501100,1,261635011001,Block Group 1,G5030,S,236772,0,+42.4157893,-082.9562981,Detroit,6384.279322,2548317.69
635,,26,163,501000,1,261635010001,Block Group 1,G5030,S,313912,0,+42.4189013,-082.9520536,Detroit,7512.797074,3378555.863
636,,26,163,500900,4,261635009004,Block Group 4,G5030,S,322754,0,+42.4256494,-082.9557494,Detroit,7465.708063,3473704.28
637,,26,163,500900,3,261635009003,Block Group 3,G5030,S,220834,0,+42.4234930,-082.9505191,Detroit,6239.472579,2376784.419
638,,26,163,531500,4,261635315004,Block Group 4,G5030,S,238807,0,+42.3873272,-083.1271078,Detroit,7049.714352,2570229.634
639,,26,163,531500,3,261635315003,Block Group 3,G5030,S,250780,0,+42.3840626,-083.1214981,Detroit,7357.422071,2699079.343
640,,26,163,531500,2,261635315002,Block Group 2,G5030,S,199913,0,+42.3875493,-083.1217246,Detroit,5896.087921,2151627.293
641,,26,163,531500,1,261635315001,Block Group 1,G5030,S,176480,0,+42.3905851,-083.1237793,Detroit,5606.51538,1899414.644
642,,26,163,531400,2,261635314002,Block Group 2,G5030,S,343811,0,+42.3798652,-083.1203867,Detroit,7699.636734,3700369.366
643,,26,163,531400,1,261635314001,Block Group 1,G5030,S,158201,0,+42.3815121,-083.1158999,Detroit,5696.413445,1702687.195
644,,26,163,531300,2,261635313002,Block Group 2,G5030,S,215719,0,+42.3852322,-083.1095200,Detroit,7846.773143,2321727.03
645,,26,163,531300,1,261635313001,Block Group 1,G5030,S,363817,0,+42.3821578,-083.1099534,Detroit,9146.473702,3915667.874
646,,26,163,531200,2,261635312002,Block Group 2,G5030,S,268644,0,+42.3760111,-083.1048664,Detroit,7618.128073,2891356.92
647,,26,163,531200,1,261635312001,Block Group 1,G5030,S,319076,0,+42.3788797,-083.1068024,Detroit,7931.136428,3434130.859
648,,26,163,531100,1,261635311001,Block Group 1,G5030,S,405298,0,+42.3738084,-083.1145525,Detroit,8620.054425,4362150.371
649,,26,163,531100,2,261635311002,Block Group 2,G5030,S,218505,0,+42.3768732,-083.1165978,Detroit,7148.790354,2351713.122
650,,26,163,530800,4,261635308004,Block Group 4,G5030,S,176485,0,+42.3689472,-083.1291951,Detroit,6057.843383,1899481.237
651,,26,163,530800,3,261635308003,Block Group 3,G5030,S,400088,0,+42.3754389,-083.1340411,Detroit,9788.544557,4306059.651
652,,26,163,530800,2,261635308002,Block Group 2,G5030,S,295733,0,+42.3722098,-083.1372664,Detroit,10092.24094,3182943.716
653,,26,163,530800,1,261635308001,Block Group 1,G5030,S,295590,0,+42.3676392,-083.1332815,Detroit,8936.300004,3181370.933
654,,26,163,530500,2,261635305002,Block Group 2,G5030,S,317238,0,+42.3824884,-083.1359130,Detroit,7613.877278,3414363.682
655,,26,163,530500,1,261635305001,Block Group 1,G5030,S,212213,0,+42.3847603,-083.1303408,Detroit,6058.990105,2283990.491
656,,26,163,530400,1,261635304001,Block Group 1,G5030,S,214354,0,+42.3893581,-083.1356245,Detroit,6815.955339,2307037.643
657,,26,163,500900,1,261635009001,Block Group 1,G5030,S,347840,0,+42.4192187,-082.9396155,Detroit,7894.58869,3743707.855
658,,26,163,500800,1,261635008001,Block Group 1,G5030,S,487659,0,+42.4240044,-082.9332172,Detroit,9834.283017,5248539.317
659,,26,163,505100,1,261635051001,Block Group 1,G5030,S,1240305,0,+42.4443564,-083.0159163,Detroit,16513.52303,13348918.06
660,,26,163,504300,1,261635043001,Block Group 1,G5030,S,336744,0,+42.4036016,-082.9774686,Detroit,9611.106578,3624295.674
661,,26,163,510600,1,261635106001,Block Group 1,G5030,S,783380,0,+42.4066888,-083.0424092,Detroit,15404.89331,8431271.431
662,,26,163,511300,2,261635113002,Block Group 2,G5030,S,422182,0,+42.4155024,-083.0414342,Detroit,8706.747217,4543813.672
663,,26,163,508100,1,261635081001,Block Group 1,G5030,S,682983,0,+42.4385985,-083.1029032,Detroit,17704.36148,7350706.668
664,,26,163,508100,4,261635081004,Block Group 4,G5030,S,190958,0,+42.4445975,-083.0972891,Detroit,5809.408574,2055232.407
665,,26,163,538200,2,261635382002,Block Group 2,G5030,S,850872,0,+42.4348827,-083.1252434,Detroit,14883.6447,9157593.992
666,,26,163,510500,4,261635105004,Block Group 4,G5030,S,211868,0,+42.4125223,-083.0620888,Detroit,6264.066609,2280274.56
667,,26,163,510500,3,261635105003,Block Group 3,G5030,S,395051,0,+42.4096698,-083.0673142,Detroit,9134.542362,4251793.878
668,,26,163,501200,1,261635012001,Block Group 1,G5030,S,440296,0,+42.4104941,-082.9507027,Detroit,11275.6106,4738824.346
669,,26,163,501000,2,261635010002,Block Group 2,G5030,S,312062,0,+42.4160082,-082.9448312,Detroit,7516.564061,3358634.551
670,,26,163,501100,3,261635011003,Block Group 3,G5030,S,268228,0,+42.4067540,-082.9608436,Detroit,7403.592285,2886879.353
671,,26,163,510500,1,261635105001,Block Group 1,G5030,S,637952,0,+42.4065334,-083.0743110,Detroit,10873.44037,6866121.034
672,,26,163,500100,1,261635001001,Block Group 1,G5030,S,474593,0,+42.4482489,-082.9498175,Detroit,10746.2006,5107866.768
673,,26,163,503100,1,261635031001,Block Group 1,G5030,S,449473,0,+42.4474737,-082.9750363,Detroit,9516.590077,4837532.835
674,,26,163,500400,3,261635004003,Block Group 3,G5030,S,319631,0,+42.4241944,-082.9773914,Detroit,7864.567032,3440122.626
675,,26,163,500400,4,261635004004,Block Group 4,G5030,S,397710,0,+42.4242062,-082.9821712,Detroit,10561.67585,4280442.834
676,,26,163,504000,1,261635040001,Block Group 1,G5030,S,324043,0,+42.4173186,-082.9797868,Detroit,10386.48956,3487584.418
677,,26,163,503900,3,261635039003,Block Group 3,G5030,S,446287,0,+42.4107822,-082.9877447,Detroit,11558.72522,4803269.265
678,,26,163,500600,5,261635006005,Block Group 5,G5030,S,411229,0,+42.4329825,-082.9703305,Detroit,8639.682178,4425962.423
679,,26,163,538100,2,261635381002,Block Group 2,G5030,S,1117919,4172,+42.4413341,-083.1269354,Detroit,14428.96684,12076649.84
680,,26,163,503500,5,261635035005,Block Group 5,G5030,S,726783,0,+42.4300040,-082.9972705,Detroit,14473.71972,7822137.047
681,,26,163,505200,2,261635052002,Block Group 2,G5030,S,353525,0,+42.4093613,-082.9994997,Detroit,8353.855782,3804904.811
682,,26,163,504300,3,261635043003,Block Group 3,G5030,S,348127,0,+42.4088311,-082.9814108,Detroit,8746.845216,3746810.999
683,,26,163,506300,3,261635063003,Block Group 3,G5030,S,968943,0,+42.4229587,-083.0311703,Detroit,13152.52057,10428389.05
684,,26,163,507200,2,261635072002,Block Group 2,G5030,S,529003,0,+42.4209207,-083.0711853,Detroit,10292.04896,5693481.207
685,,26,163,507100,3,261635071003,Block Group 3,G5030,S,245548,0,+42.4245340,-083.0766808,Detroit,7820.756563,2642751.517
686,,26,163,506800,3,261635068003,Block Group 3,G5030,S,1017409,0,+42.4438470,-083.0618582,Detroit,13723.7814,10949981.54
687,,26,163,540400,2,261635404002,Block Group 2,G5030,S,220650,0,+42.4194370,-083.2053328,Detroit,7060.838961,2374777.204
688,,26,163,540400,1,261635404001,Block Group 1,G5030,S,276484,0,+42.4195200,-083.2015564,Detroit,7509.414459,2975687.927
689,,26,163,540300,4,261635403004,Block Group 4,G5030,S,219498,0,+42.4246656,-083.2157078,Detroit,6212.158896,2362385.101
690,,26,163,500900,2,261635009002,Block Group 2,G5030,S,274781,0,+42.4215399,-082.9457549,Detroit,6905.754474,2957400.469
691,,26,163,500800,2,261635008002,Block Group 2,G5030,S,317284,0,+42.4256592,-082.9382376,Detroit,8318.458904,3414838.514
692,,26,163,500700,4,261635007004,Block Group 4,G5030,S,345295,0,+42.4317337,-082.9525514,Detroit,8400.124091,3716285.868
693,,26,163,500700,3,261635007003,Block Group 3,G5030,S,353127,0,+42.4300218,-082.9483651,Detroit,8437.167821,3800609.423
694,,26,163,500700,2,261635007002,Block Group 2,G5030,S,265431,0,+42.4285176,-082.9446483,Detroit,7787.870685,2856740.332
695,,26,163,500700,1,261635007001,Block Group 1,G5030,S,252992,0,+42.4272318,-082.9415531,Detroit,7678.835837,2722878.997
696,,26,163,500600,4,261635006004,Block Group 4,G5030,S,206561,0,+42.4329630,-082.9628984,Detroit,6164.333036,2223152.748
697,,26,163,500600,3,261635006003,Block Group 3,G5030,S,238506,0,+42.4288762,-082.9714336,Detroit,6565.055876,2566980.083
698,,26,163,500600,2,261635006002,Block Group 2,G5030,S,244385,0,+42.4290261,-082.9641147,Detroit,6603.996599,2630260.683
699,,26,163,500600,1,261635006001,Block Group 1,G5030,S,385253,0,+42.4324215,-082.9576970,Detroit,10348.77026,4146381.187
700,,26,163,500500,4,261635005004,Block Group 4,G5030,S,179217,0,+42.4250879,-082.9725502,Detroit,5561.842938,1928865.809
701,,26,163,500500,3,261635005003,Block Group 3,G5030,S,179054,0,+42.4251577,-082.9676466,Detroit,5559.536855,1927076.716
702,,26,163,500500,2,261635005002,Block Group 2,G5030,S,161709,0,+42.4219080,-082.9712017,Detroit,5709.848188,1740432.112
703,,26,163,500500,1,261635005001,Block Group 1,G5030,S,293347,0,+42.4241540,-082.9635139,Detroit,8407.223933,3157213.078
704,,26,163,500400,2,261635004002,Block Group 2,G5030,S,142367,0,+42.4298580,-082.9777723,Detroit,5706.447076,1532253.662
705,,26,163,500400,1,261635004001,Block Group 1,G5030,S,128170,0,+42.4329846,-082.9771457,Detroit,4914.04239,1379447.739
706,,26,163,500300,4,261635003004,Block Group 4,G5030,S,244755,0,+42.4408702,-082.9698157,Detroit,6960.731672,2634202.178
707,,26,163,500300,3,261635003003,Block Group 3,G5030,S,312836,0,+42.4372745,-082.9720367,Detroit,8949.161348,3366971.233
708,,26,163,530400,2,261635304002,Block Group 2,G5030,S,231320,0,+42.3924283,-083.1365949,Detroit,6600.740852,2489620.375
709,,26,163,530300,2,261635303002,Block Group 2,G5030,S,373768,0,+42.3983704,-083.1377383,Detroit,9062.29963,4022766.1
710,,26,163,530300,3,261635303003,Block Group 3,G5030,S,414525,0,+42.4039570,-083.1301596,Detroit,13093.58967,4461391.655
711,,26,163,530200,2,261635302002,Block Group 2,G5030,S,237146,0,+42.4120810,-083.1308944,Detroit,7393.907389,2552336.858
712,,26,163,530200,1,261635302001,Block Group 1,G5030,S,235979,0,+42.4152728,-083.1322296,Detroit,7328.532862,2539773.957
713,,26,163,530100,4,261635301004,Block Group 4,G5030,S,146255,0,+42.4127277,-083.1202042,Detroit,6702.414379,1574096.369
714,,26,163,530100,3,261635301003,Block Group 3,G5030,S,410392,0,+42.4138138,-083.1248607,Detroit,8614.605819,4416915.955
715,,26,163,530100,2,261635301002,Block Group 2,G5030,S,258411,0,+42.4089965,-083.1218748,Detroit,8003.101856,2781189.199
716,,26,163,526500,3,261635265003,Block Group 3,G5030,S,231009,0,+42.3464431,-083.1352173,Detroit,6870.931201,2486312.327
717,,26,163,526500,2,261635265002,Block Group 2,G5030,S,536448,0,+42.3482922,-083.1438247,Detroit,9777.50847,5773730.612
718,,26,163,526500,1,261635265001,Block Group 1,G5030,S,204156,0,+42.3498369,-083.1374217,Detroit,6103.635291,2197293.782
719,,26,163,526300,1,261635263001,Block Group 1,G5030,S,318542,0,+42.3353648,-083.1355240,Detroit,7594.249593,3428433.935
720,,26,163,526300,2,261635263002,Block Group 2,G5030,S,323886,0,+42.3407690,-083.1374901,Detroit,7838.677202,3485960.067
721,,26,163,526200,3,261635262003,Block Group 3,G5030,S,174987,0,+42.3331264,-083.1423951,Detroit,5710.210703,1883360.256
722,,26,163,526200,2,261635262002,Block Group 2,G5030,S,248231,0,+42.3391054,-083.1448495,Detroit,9265.527288,2671678.245
723,,26,163,526200,1,261635262001,Block Group 1,G5030,S,279471,0,+42.3380599,-083.1474233,Detroit,10027.75164,3007935.385
724,,26,163,526100,2,261635261002,Block Group 2,G5030,S,357595,0,+42.3327717,-083.1502251,Detroit,10775.90358,3848805.103
725,,26,163,526100,1,261635261001,Block Group 1,G5030,S,325901,0,+42.3342525,-083.1541307,Detroit,9851.59102,3507664.628
726,,26,163,504200,4,261635042004,Block Group 4,G5030,S,285027,0,+42.4042760,-082.9692752,Detroit,7416.729831,3067675.996
727,,26,163,510700,1,261635107001,Block Group 1,G5030,S,301649,0,+42.3966431,-083.0396903,Detroit,8204.200713,3246555.905
728,,26,163,525000,1,261635250001,Block Group 1,G5030,S,1473493,1047762,+42.2974701,-083.0981230,Detroit,29131.9907,27136438.72
729,,26,163,521100,1,261635211001,Block Group 1,G5030,S,1079589,117811,+42.3197601,-083.0790608,Detroit,20155.90446,12887576.2
730,,26,163,985200,1,261639852001,Block Group 1,G5030,S,2436034,0,+42.3785776,-082.9715216,Detroit,22530.07369,26218704.26
731,,26,163,512900,1,261635129001,Block Group 1,G5030,S,445390,0,+42.3777357,-082.9440329,Detroit,9435.030113,4793685.571
732,,26,163,512900,2,261635129002,Block Group 2,G5030,S,787337,0,+42.3741025,-082.9549010,Detroit,11631.98933,8473987.591
733,,26,163,513600,2,261635136002,Block Group 2,G5030,S,466146,0,+42.3638470,-082.9841374,Detroit,9148.520326,5017078.493
734,,26,163,515600,2,261635156002,Block Group 2,G5030,S,546611,0,+42.3665019,-082.9935401,Detroit,10491.27701,5883132.112
735,,26,163,514100,3,261635141003,Block Group 3,G5030,S,527862,0,+42.3821285,-082.9839932,Detroit,10098.12936,5681298.752
736,,26,163,514300,3,261635143003,Block Group 3,G5030,S,547483,0,+42.3867626,-083.0014505,Detroit,10883.44879,5892439.756
737,,26,163,540300,3,261635403003,Block Group 3,G5030,S,173691,0,+42.4247844,-083.2098078,Detroit,5465.636599,1869374.062
738,,26,163,540300,2,261635403002,Block Group 2,G5030,S,223031,0,+42.4266862,-083.2056087,Detroit,7097.221797,2400394.857
739,,26,163,511200,2,261635112002,Block Group 2,G5030,S,168466,0,+42.3814870,-083.0716199,Detroit,5718.536148,1813164.288
740,,26,163,511200,1,261635112001,Block Group 1,G5030,S,1174179,0,+42.3756537,-083.0650167,Detroit,18029.77976,12637449.43
741,,26,163,511000,1,261635110001,Block Group 1,G5030,S,624835,0,+42.3905122,-083.0279445,Detroit,14912.67263,6724940.925
742,,26,163,511000,4,261635110004,Block Group 4,G5030,S,903638,0,+42.3861825,-083.0325256,Detroit,12811.01957,9725650.391
743,,26,163,511000,3,261635110003,Block Group 3,G5030,S,1440969,0,+42.4095854,-083.0282811,Detroit,16871.41172,15508742.21
744,,26,163,510700,2,261635107002,Block Group 2,G5030,S,265509,0,+42.3902412,-083.0400904,Detroit,7712.621977,2857614.704
745,,26,163,510600,3,261635106003,Block Group 3,G5030,S,283804,0,+42.4101950,-083.0524015,Detroit,7971.33071,3054510.57
746,,26,163,510600,2,261635106002,Block Group 2,G5030,S,314184,0,+42.4066768,-083.0515765,Detroit,7703.023979,3381462.623
747,,26,163,510500,2,261635105002,Block Group 2,G5030,S,188633,0,+42.4093521,-083.0616288,Detroit,7454.683873,2030201.848
748,,26,163,510400,3,261635104003,Block Group 3,G5030,S,325405,0,+42.4153404,-083.0732583,Detroit,8310.986501,3502259.421
749,,26,163,510400,1,261635104001,Block Group 1,G5030,S,357243,0,+42.4164121,-083.0669884,Detroit,8110.211125,3844883.306
750,,26,163,507900,4,261635079004,Block Group 4,G5030,S,253907,0,+42.4251615,-083.1062870,Detroit,7141.880531,2732730.341
751,,26,163,507900,3,261635079003,Block Group 3,G5030,S,196957,0,+42.4279152,-083.1071477,Detroit,7006.555817,2119780.938
752,,26,163,507900,2,261635079002,Block Group 2,G5030,S,266433,0,+42.4209575,-083.1045141,Detroit,6880.434465,2867534.538
753,,26,163,507900,1,261635079001,Block Group 1,G5030,S,343557,0,+42.4306383,-083.1081465,Detroit,8746.297246,3697589.771
754,,26,163,507800,2,261635078002,Block Group 2,G5030,S,468828,0,+42.4290979,-083.0980867,Detroit,9851.731933,5045838.407
755,,26,163,546100,4,261635461004,Block Group 4,G5030,S,242204,0,+42.3538496,-083.2413049,Detroit,7262.074714,2606800.642
756,,26,163,546100,3,261635461003,Block Group 3,G5030,S,221361,0,+42.3469608,-083.2420440,Detroit,7103.420107,2382481.247
757,,26,163,546100,2,261635461002,Block Group 2,G5030,S,316278,0,+42.3466879,-083.2379146,Detroit,7846.775576,3404070.767
758,,26,163,546100,1,261635461001,Block Group 1,G5030,S,243289,0,+42.3539160,-083.2376377,Detroit,7250.265276,2618468.875
759,,26,163,546000,4,261635460004,Block Group 4,G5030,S,202075,0,+42.3559253,-083.2243206,Detroit,5933.932883,2174899.738
760,,26,163,546000,3,261635460003,Block Group 3,G5030,S,241216,0,+42.3539803,-083.2339822,Detroit,7250.445704,2596179.293
761,,26,163,546000,2,261635460002,Block Group 2,G5030,S,201698,0,+42.3523092,-083.2241844,Detroit,5932.780002,2170839.819
762,,26,163,546000,1,261635460001,Block Group 1,G5030,S,312622,0,+42.3542138,-083.2188417,Detroit,7805.457323,3364709.682
763,,26,163,545900,4,261635459004,Block Group 4,G5030,S,241520,0,+42.3467545,-083.2336895,Detroit,7234.559844,2599448.296
764,,26,163,545900,3,261635459003,Block Group 3,G5030,S,239936,0,+42.3468115,-083.2300409,Detroit,7214.874234,2582403.66
765,,26,163,545900,5,261635459005,Block Group 5,G5030,S,285867,0,+42.3471167,-083.2260227,Detroit,7919.204983,3076774.531
766,,26,163,545900,1,261635459001,Block Group 1,G5030,S,276393,0,+42.3466749,-083.2218234,Detroit,7836.202288,2974803.49
767,,26,163,545800,5,261635458005,Block Group 5,G5030,S,358539,0,+42.3415056,-083.2214259,Detroit,8583.293119,3858921.56
768,,26,163,545800,4,261635458004,Block Group 4,G5030,S,283347,0,+42.3413743,-083.2310650,Detroit,7251.733603,3049645.447
769,,26,163,522400,1,261635224001,Block Group 1,G5030,S,564066,0,+42.3623706,-083.0851347,Detroit,10835.17882,6070975.272
770,,26,163,505500,1,261635055001,Block Group 1,G5030,S,1437022,0,+42.3976484,-082.9994170,Detroit,22114.57587,15466353.61
771,,26,163,518500,2,261635185002,Block Group 2,G5030,S,389126,0,+42.3710735,-083.0331341,Detroit,8334.391514,4188073.735
772,,26,163,518500,1,261635185001,Block Group 1,G5030,S,411353,0,+42.3753851,-083.0359321,Detroit,8571.179413,4427315.015
773,,26,163,518400,1,261635184001,Block Group 1,G5030,S,822351,0,+42.3701548,-083.0453611,Detroit,13483.23429,8850862.8
774,,26,163,516700,1,261635167001,Block Group 1,G5030,S,975925,0,+42.3493485,-083.0206389,Detroit,14515.88189,10503784.41
775,,26,163,517100,1,261635171001,Block Group 1,G5030,S,280696,0,+42.3358287,-083.0330442,Detroit,7298.636009,3021114.647
776,,26,163,517000,1,261635170001,Block Group 1,G5030,S,574447,0,+42.3408105,-083.0361037,Detroit,11091.59674,6182727.652
777,,26,163,517200,2,261635172002,Block Group 2,G5030,S,709421,0,+42.3384353,-083.0461218,Detroit,11823.13777,7635485.431
778,,26,163,517300,2,261635173002,Block Group 2,G5030,S,378196,0,+42.3466339,-083.0477719,Detroit,9171.997909,4070452.63
779,,26,163,520200,2,261635202002,Block Group 2,G5030,S,607871,0,+42.3583190,-083.0705400,Detroit,10259.8989,6542410.359
780,,26,163,532600,3,261635326003,Block Group 3,G5030,S,251460,0,+42.3674669,-083.0863348,Detroit,6755.496009,2706422.097
